customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,AvgMonthlySpend,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No
3161-GETRM,Male,0,1,1,34,1,Yes,No,No,Yes,No,No,Yes,1,Credit card (automatic),90.05,3097.0,0,25-36,91.08796738833121,True,False,False,False,True,False
0402-OAMEN,Female,0,1,1,72,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),24.45,1709.1,0,,23.737467031295786,False,False,True,False,False,True
6933-VLYFX,Male,0,1,1,31,0,No phone service,Yes,No,Yes,Yes,Yes,Yes,0,Electronic check,59.95,1848.8,0,25-36,59.6385172951055,False,True,False,True,False,False
6754-WKSHP,Male,0,0,1,30,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),25.35,723.3,0,25-36,24.10991963360122,False,True,False,False,False,True
9846-GKXAS,Female,0,0,0,9,1,No,No,No,No,No,Yes,Yes,1,Bank transfer (automatic),90.8,809.75,1,0-12,89.97122254197176,True,False,False,False,True,False
6017-PPLPX,Male,0,1,1,20,1,No,No,No,No,No,No,No,1,Electronic check,70.45,1470.95,1,13-24,73.54713226433869,True,False,False,False,True,False
4976-LNFVV,Male,1,1,0,19,0,No phone service,No,Yes,Yes,No,No,No,1,Credit card (automatic),34.3,577.15,0,13-24,30.37615591496887,True,False,False,True,False,False
5055-MGMGF,Female,0,1,0,65,1,Yes,Yes,No,Yes,No,Yes,Yes,1,Electronic check,105.05,6914.95,0,61-72,106.38368248664231,True,False,False,False,True,False
4641-FROLU,Female,0,1,1,30,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.3,602.9,0,25-36,20.096599678001073,False,False,True,False,False,True
2862-JVEOY,Male,0,0,0,6,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.15,124.4,0,0-12,20.73298778353694,False,True,False,False,False,True
2969-QWUBZ,Female,0,0,0,2,0,No phone service,No,Yes,No,No,Yes,Yes,0,Electronic check,51.4,96.8,0,0-12,48.39758012099394,True,False,False,True,False,False
9822-BIIGN,Male,0,1,1,53,1,Yes,Yes,No,No,Yes,No,Yes,0,Electronic check,71.85,3827.9,0,49-60,72.22439202944899,True,False,False,True,False,False
2077-MPJQO,Male,1,1,0,7,1,Yes,No,No,No,No,No,No,1,Electronic check,75.4,533.05,0,0-12,76.14891215839774,True,False,False,False,True,False
1534-OULXE,Female,0,1,1,61,1,No,Yes,No,No,No,No,No,1,Bank transfer (automatic),49.7,2961.4,0,61-72,48.547461397604266,False,True,False,True,False,False
7136-RVDTZ,Male,1,0,0,70,0,No phone service,No,No,No,No,Yes,Yes,1,Electronic check,45.25,3264.45,1,61-72,46.634933378666595,False,True,False,True,False,False
2971-SGAFL,Female,0,0,0,13,1,Yes,Yes,No,Yes,No,Yes,Yes,1,Electronic check,78.75,995.35,0,13-24,76.56479565541804,True,False,False,True,False,False
1480-IVEVR,Male,1,1,0,35,1,Yes,No,No,Yes,No,No,No,1,Bank transfer (automatic),81.6,2815.25,0,25-36,80.43548447004436,False,True,False,False,True,False
2905-KFQUV,Female,0,1,0,2,1,No,No,No,No,No,No,No,1,Credit card (automatic),70.4,154.8,0,0-12,77.39613019349032,True,False,False,False,True,False
4581-SSPWD,Female,0,0,0,3,1,Yes,No,No,No,No,No,No,1,Electronic check,75.8,246.3,1,0-12,82.09726342455251,True,False,False,False,True,False
3370-HXOPH,Female,0,0,0,3,1,Yes,No,No,No,No,No,No,0,Electronic check,76.1,257.6,0,0-12,85.86380453984867,True,False,False,False,True,False
9391-YZEJW,Female,0,0,0,62,1,Yes,No,No,No,No,Yes,Yes,1,Bank transfer (automatic),94.0,5757.2,0,61-72,92.85791474529879,False,True,False,False,True,False
9958-MEKUC,Male,0,1,1,72,1,Yes,Yes,Yes,Yes,Yes,No,Yes,0,Credit card (automatic),103.95,7517.7,0,,104.4123549828403,False,False,True,False,True,False
0281-CNTZX,Male,0,1,0,63,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Bank transfer (automatic),19.95,1234.8,0,61-72,19.59996888893827,False,False,True,False,False,True
6927-WTFIV,Male,1,0,0,20,1,No,No,No,No,No,No,No,0,Credit card (automatic),71.3,1389.2,1,13-24,69.45965270173649,True,False,False,False,True,False
4118-CEVPF,Female,1,0,0,35,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Bank transfer (automatic),110.8,3836.3,0,25-36,109.60825826211925,False,True,False,False,True,False
3398-ZOUAA,Male,1,1,0,21,1,No,No,No,No,No,No,No,1,Electronic check,69.1,1474.75,1,13-24,70.22585606735205,True,False,False,False,True,False
9114-VEPUF,Male,0,1,0,62,1,Yes,Yes,Yes,No,No,No,Yes,0,Electronic check,96.1,6001.45,0,61-72,96.79742452028303,False,True,False,False,True,False
7876-BEUTG,Female,0,0,0,15,1,Yes,No,No,No,No,No,No,1,Mailed check,48.8,720.1,0,13-24,48.00634662435584,True,False,False,True,False,False
2338-BQEZT,Female,0,0,0,55,1,No,Yes,No,No,No,No,No,1,Credit card (automatic),50.55,2832.75,0,49-60,51.504451810087616,True,False,False,True,False,False
9873-MNDKV,Female,0,0,0,11,1,No,No,No,No,No,No,No,1,Mailed check,44.65,472.25,0,0-12,42.93142789611004,True,False,False,True,False,False
0378-NHQXU,Female,0,1,1,17,1,Yes,No,No,Yes,No,Yes,No,0,Electronic check,88.25,1460.65,1,13-24,85.92008282304222,True,False,False,False,True,False
8241-JUIQO,Female,0,0,0,61,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),19.45,1336.35,0,61-72,21.907341135506332,False,True,False,False,False,True
2194-IIQOF,Female,0,1,0,71,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Credit card (automatic),89.3,6388.65,0,61-72,89.98085918188846,False,False,True,True,False,False
4512-ZUIYL,Female,0,0,0,2,1,No,No,No,No,No,No,No,0,Bank transfer (automatic),70.0,153.05,1,0-12,76.52117394130293,True,False,False,False,True,False
9631-RXVJM,Male,0,0,0,35,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.25,677.9,0,25-36,19.368516089954028,False,False,True,False,False,True
9584-EXCDZ,Female,0,0,0,17,1,No,No,No,No,No,No,No,0,Bank transfer (automatic),70.5,1165.6,0,13-24,68.5643025629261,True,False,False,False,True,False
7969-AULMZ,Female,0,0,0,21,1,Yes,No,No,No,No,Yes,Yes,1,Electronic check,97.35,2119.5,1,13-24,100.92809081861515,True,False,False,False,True,False
5093-FEGLU,Female,0,1,0,47,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),19.65,921.55,0,37-48,19.607405090627463,False,False,True,False,False,True
2621-UDNLU,Female,0,1,0,3,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.85,72.0,0,0-12,23.999200026665775,True,False,False,False,False,True
7526-IVLYU,Male,0,0,0,3,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Mailed check,19.65,68.35,0,0-12,22.782573914202857,True,False,False,False,False,True
2428-HYUNX,Male,1,1,0,44,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Credit card (automatic),19.35,847.25,0,37-48,19.255638055368056,False,False,True,False,False,True
9214-EKVXR,Female,0,0,0,1,1,No,No,No,No,No,No,No,1,Mailed check,44.0,44.0,0,0-12,43.99560043995601,True,False,False,True,False,False
3410-MHHUM,Female,0,1,1,44,1,Yes,No,Yes,Yes,No,No,Yes,0,Electronic check,94.4,4295.35,0,37-48,97.62136904234309,False,True,False,False,True,False
0568-ONFPC,Male,0,1,1,5,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Bank transfer (automatic),25.9,135.0,1,0-12,26.999460010799787,True,False,False,False,False,True
0733-VUNUW,Male,0,0,0,24,1,Yes,Yes,No,No,No,No,No,1,Bank transfer (automatic),55.65,1400.55,1,25-36,58.35600684997146,True,False,False,True,False,False
4550-EVXNY,Female,0,0,1,1,1,No,No,No,No,No,No,No,1,Electronic check,69.65,69.65,1,0-12,69.64303569643036,True,False,False,False,True,False
2122-YWVYA,Female,0,0,0,18,1,No,Yes,No,No,No,No,No,1,Electronic check,75.4,1380.4,0,13-24,76.6884628418731,True,False,False,False,True,False
2968-SSGAA,Female,0,0,0,10,1,Yes,No,No,Yes,No,Yes,Yes,1,Electronic check,100.6,1060.2,1,0-12,106.0189398106019,True,False,False,False,True,False
2296-DKZFP,Female,0,1,0,65,1,No,Yes,Yes,Yes,No,No,Yes,0,Bank transfer (automatic),71.0,4386.2,0,61-72,67.4798961847751,False,False,True,True,False,False
4844-JJWUY,Female,1,0,0,1,1,No,No,Yes,No,No,No,Yes,1,Electronic check,86.0,86.0,1,0-12,85.99140085991401,True,False,False,False,True,False
6777-TGHTM,Female,0,0,0,53,1,Yes,Yes,No,Yes,No,Yes,Yes,1,Credit card (automatic),106.95,5785.5,1,49-60,109.16017139590302,False,True,False,False,True,False
8909-BOLNL,Male,0,0,0,3,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,21.2,52.05,0,0-12,17.3494216859438,False,True,False,False,False,True
6603-YRDCJ,Male,0,1,0,33,1,No,Yes,Yes,No,Yes,No,No,1,Mailed check,61.05,2018.4,0,25-36,61.16345101984539,False,False,True,True,False,False
3538-WZPHD,Male,0,0,0,3,0,No phone service,No,Yes,No,No,No,No,1,Electronic check,29.6,79.45,1,0-12,26.4824505849805,True,False,False,True,False,False
3229-USWAR,Female,0,0,0,34,1,No,Yes,No,Yes,Yes,Yes,Yes,1,Bank transfer (automatic),79.95,2727.3,0,25-36,80.2144699574413,False,True,False,True,False,False
2138-VFAPZ,Female,0,1,1,14,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Mailed check,19.7,263.65,0,13-24,18.83200834279755,False,False,True,False,False,True
6131-JLWZM,Female,0,0,0,13,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Mailed check,20.3,275.4,0,13-24,21.18445242728902,True,False,False,False,False,True
4785-QRJHC,Male,1,1,0,46,0,No phone service,No,Yes,Yes,Yes,Yes,Yes,1,Bank transfer (automatic),59.9,2816.65,1,37-48,61.231388627416024,False,True,False,True,False,False
0269-XFESX,Male,0,1,1,23,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,24.35,538.5,0,13-24,23.41294168286225,False,True,False,False,False,True
1709-EJDOX,Female,0,1,1,47,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.75,948.9,0,37-48,20.189318746130326,False,False,True,False,False,True
4316-XCSLJ,Male,0,0,1,17,1,No,Yes,No,No,No,No,No,1,Mailed check,50.3,846.8,0,13-24,49.81147169722531,True,False,False,True,False,False
8610-WFCJF,Female,0,1,1,49,1,Yes,No,No,No,No,Yes,Yes,1,Electronic check,95.6,4783.5,1,49-60,97.6222497505107,True,False,False,False,True,False
9693-XMUOB,Male,1,1,0,59,0,No phone service,No,Yes,No,No,Yes,Yes,1,Electronic check,50.25,2997.45,0,49-60,50.804151179404776,True,False,False,True,False,False
0383-CLDDA,Female,0,0,0,69,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,Credit card (automatic),85.35,5897.4,0,61-72,85.46944134863571,False,False,True,True,False,False
4905-JEFDW,Male,0,0,0,11,0,No phone service,No,No,Yes,No,Yes,No,1,Electronic check,41.6,470.6,1,0-12,42.781429259734004,False,True,False,True,False,False
2709-UQGNP,Male,0,0,0,10,1,No,Yes,No,No,No,No,No,1,Mailed check,51.65,524.5,0,0-12,52.44947550524495,True,False,False,True,False,False
3549-ZTMNH,Male,0,1,1,12,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Bank transfer (automatic),24.0,269.65,0,13-24,22.47064607794935,False,False,True,False,False,True
7881-INRLC,Male,0,0,0,45,1,Yes,No,Yes,No,No,Yes,Yes,1,Credit card (automatic),100.85,4740.0,1,37-48,105.33309925977942,True,False,False,False,True,False
8033-ATFAS,Female,0,1,1,39,1,No,No,No,Yes,No,Yes,No,1,Mailed check,59.85,2341.5,0,37-48,60.038307594083086,True,False,False,True,False,False
1635-NZATJ,Male,1,1,0,71,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),25.45,1789.65,0,61-72,25.20630252633447,False,False,True,False,False,True
0562-HKHML,Male,0,1,1,71,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),23.9,1626.4,0,61-72,22.907009990126774,False,False,True,False,False,True
8277-RVRSV,Female,0,1,1,33,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),24.15,800.3,0,25-36,24.25144166229799,False,True,False,False,False,True
9943-VSZUV,Male,1,0,0,67,1,Yes,No,No,No,No,No,No,1,Mailed check,75.7,5060.85,0,61-72,75.53496188811658,True,False,False,False,True,False
0117-LFRMW,Male,0,1,1,37,0,No phone service,Yes,Yes,Yes,No,No,No,0,Bank transfer (automatic),40.2,1448.8,1,37-48,39.15665092797046,True,False,False,True,False,False
6172-FECYY,Male,0,1,1,49,1,Yes,No,No,No,No,Yes,No,0,Electronic check,84.5,4254.85,1,49-60,86.8334962581709,True,False,False,False,True,False
7054-ENNGU,Female,0,1,0,9,1,No,No,Yes,No,No,No,No,0,Mailed check,50.85,466.6,0,0-12,51.84386840146221,True,False,False,True,False,False
1455-HFBXA,Male,0,1,0,52,1,Yes,Yes,No,Yes,Yes,No,No,1,Credit card (automatic),91.6,4627.8,0,49-60,88.99598270003327,False,False,True,False,True,False
9402-CXWPL,Female,0,0,0,70,1,Yes,No,Yes,No,No,Yes,Yes,0,Electronic check,98.9,6838.6,0,61-72,97.69414615121978,False,True,False,False,True,False
1628-BIZYP,Male,0,0,0,1,1,No,No,Yes,No,No,No,Yes,1,Electronic check,85.0,85.0,0,0-12,84.99150084991501,True,False,False,False,True,False
1965-AKTSX,Female,1,0,0,14,1,Yes,No,Yes,No,No,No,No,1,Electronic check,78.95,1101.85,1,13-24,78.70300926421953,True,False,False,False,True,False
0082-LDZUE,Male,0,0,0,1,1,No,No,No,No,No,No,No,1,Mailed check,44.3,44.3,0,0-12,44.2955704429557,True,False,False,True,False,False
4786-UKSNZ,Male,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.2,20.2,1,0-12,20.197980201979803,True,False,False,False,False,True
5343-SGUBI,Female,0,0,0,52,1,Yes,No,Yes,No,No,No,No,1,Mailed check,80.2,4297.6,0,49-60,82.64599491154824,False,True,False,False,True,False
0856-NAOES,Male,0,0,0,6,1,No,No,No,Yes,No,Yes,No,0,Mailed check,60.9,414.1,0,0-12,69.01551640805987,True,False,False,True,False,False
1976-AZZPJ,Male,0,1,0,7,0,No phone service,Yes,Yes,No,No,No,No,0,Mailed check,34.2,256.6,0,0-12,36.65661919115442,True,False,False,True,False,False
7248-VZQLC,Female,1,0,0,47,1,Yes,No,Yes,Yes,No,No,No,1,Bank transfer (automatic),85.2,3969.35,1,37-48,84.45407562962632,True,False,False,False,True,False
6156-UZDLF,Female,0,0,0,26,1,No,Yes,No,Yes,Yes,No,No,1,Credit card (automatic),87.15,2274.1,0,25-36,87.46504821135304,False,True,False,False,True,False
3099-OONVS,Male,0,1,1,25,1,No,Yes,No,No,Yes,No,No,0,Electronic check,54.3,1296.8,0,25-36,51.87179251282995,True,False,False,True,False,False
9500-WBGRP,Male,0,0,0,69,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Mailed check,19.1,1268.85,0,61-72,18.389103783907558,False,False,True,False,False,True
5183-KLYEM,Female,0,0,0,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Credit card (automatic),112.75,8192.6,0,,113.78595307506518,False,False,True,False,True,False
5144-PQCDZ,Male,0,0,0,4,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Mailed check,19.95,59.25,0,0-12,14.812129696757582,True,False,False,False,False,True
8514-VZHEB,Male,0,1,1,59,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.5,1147.85,0,49-60,19.45505177109869,False,False,True,False,False,True
6625-IUTTT,Male,0,0,0,67,1,No,Yes,No,Yes,No,No,Yes,0,Bank transfer (automatic),65.55,4361.55,0,61-72,65.09766403333727,False,False,True,True,False,False
9355-NPPFS,Female,1,0,0,26,1,No,No,No,No,No,No,Yes,1,Electronic check,78.8,2006.1,0,25-36,77.15739554847866,True,False,False,False,True,False
0068-FIGTF,Female,0,0,0,27,1,No,No,Yes,Yes,Yes,Yes,Yes,0,Mailed check,78.2,2078.95,0,25-36,76.99786297087788,False,True,False,True,False,False
5965-GGPRW,Male,0,1,1,72,1,Yes,Yes,No,Yes,No,Yes,Yes,0,Bank transfer (automatic),105.25,7609.75,0,,105.69082542940912,False,False,True,False,True,False
8035-PWSEV,Female,0,0,0,6,1,No,No,No,Yes,Yes,No,Yes,1,Electronic check,89.25,487.05,0,0-12,81.17364710588157,True,False,False,False,True,False
2236-HILPA,Male,0,1,1,62,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),20.65,1218.45,0,61-72,19.652387657439263,False,False,True,False,False,True
1840-BIUOG,Male,0,0,0,20,1,Yes,No,Yes,No,Yes,Yes,No,1,Electronic check,68.7,1416.2,0,13-24,70.80964595177025,False,True,False,True,False,False
1356-MKYSK,Male,0,0,0,6,1,No,Yes,No,Yes,Yes,Yes,Yes,0,Credit card (automatic),78.65,483.3,0,0-12,80.54865752237463,True,False,False,True,False,False
6080-LNESI,Male,0,0,0,51,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,24.75,1234.6,0,49-60,24.207795670988876,False,False,True,False,False,True
1830-IPXVJ,Female,0,1,1,61,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),19.75,1311.6,0,61-72,21.501604095730986,False,False,True,False,False,True
5828-DWPIL,Male,1,1,0,62,1,Yes,Yes,Yes,Yes,No,No,No,1,Electronic check,89.1,5618.3,0,61-72,90.61759577807132,True,False,False,False,True,False
8398-TBIYD,Female,0,0,0,72,1,Yes,Yes,No,No,Yes,No,No,1,Bank transfer (automatic),84.7,6185.15,0,,85.90474179896971,False,False,True,False,True,False
0011-IGKFF,Male,1,1,0,13,1,No,No,Yes,Yes,No,Yes,Yes,1,Electronic check,98.0,1237.85,1,13-24,95.2184983192437,True,False,False,False,True,False
4192-GORJT,Male,0,1,0,5,1,No,No,No,Yes,No,Yes,Yes,1,Electronic check,94.45,498.1,1,0-12,99.6180076398472,True,False,False,False,True,False
6496-SLWHQ,Male,1,0,0,3,1,Yes,No,Yes,Yes,No,Yes,Yes,1,Electronic check,105.0,294.45,1,0-12,98.14672844238524,True,False,False,False,True,False
9912-GVSEQ,Female,1,1,0,26,1,Yes,No,Yes,Yes,No,No,Yes,1,Electronic check,93.85,2381.55,1,25-36,91.59772462413606,True,False,False,False,True,False
2931-FSOHN,Male,1,0,0,13,1,No,No,Yes,No,No,Yes,No,1,Electronic check,59.9,788.35,0,13-24,60.64184121660603,True,False,False,True,False,False
